id,average score buffer_None,economy activity_None,PM2.5_None,NOX_None,crime rate buffer_None,restaurant buffer_None,Supermarkets_Supermarkets,NightEconomy, HousingDensity ,BuilingHeights , GreenSpace , Noise,SpaceSyntax_R3000_SpaceSyntax_Choice_R3000_None,SpaceSyntax_R3000_SpaceSyntax_Intergration_R3000_None,culture final-sum_culture sum
17460,5,0.19044,0.00315,0.02857,37,,,1,1.534,,,,2637,613.86749,0
17463,5,29.33211,0.54418,5.8796,37,1,,1,1.534,23.03499985,,70,356932,964.82361,0
17462,5,31.42687,0.57088,5.99471,37,1,,1,1.534,11.93300056,,70,343078,954.62976,0
17457,5,48.01995,0.83902,8.60907,37,1,,1,1.534,48.18999863,,70,443614,1027.3767,0
17456,5,48.92547,0.86228,9.00522,37,1,,1,1.534,26.60499954,,70,630342,1058.5614,0
17459,5,15.48912,0.25619,2.32342,37,1,,1,1.534,61.56499863,,60,113919,919.79779,0
17458,5,42.23007,0.69848,6.33464,37,2,,1,1.534,107.223999,,65,135060,960.34204,0
17485,6,164.23623,0.66345,6.9961,97,,,520,1.275,16.25,,65,644876,1113.3774,0
17484,6,144.57902,0.69199,7.28949,97,,,835,1.275,11.14000034,,,161822,946.29657,0
17487,19,134.12569,0.77062,8.42891,298,,,520,0.869,65.22599792,,75,792690,1095.8422,0
17486,6,172.80723,0.60262,6.35461,97,,,520,1.275,16.25,,75,639564,1113.3774,0
17481,6,35.46276,0.27931,2.967,97,,,835,1.275,26.45899963,,65,403813,1107.6804,0
17480,6,23.17033,0.18749,1.99948,97,,,700,1.275,26.11399841,,60,,,0
17483,6,76.8384,0.43472,4.54312,97,,,835,1.275,5.687000275,345,,72504,907.39844,0
17482,6,20.45349,0.1525,1.60653,97,,,835,1.275,2.736999989,336,65,0,568.18896,0
17477,12,80.22735,0.45413,5.18284,185,,1,700,1.162,21.70800018,,70,445389,990.61487,0
17476,6,111.64853,0.49256,6.07694,88,,,700,1.162,13.13399982,72,55,36647,816.94257,0
17479,6,83.25285,0.56566,5.90977,97,,,700,1.275,17.91799927,,55,76921,914.26605,2
17478,6,62.8725,0.4164,4.33578,97,,,700,1.275,9.940000534,,,72940,914.26605,0
17473,6,112.4953,0.2173,3.41189,88,,,700,1.162,23.29799843,557,,152686,696.14233,0
17472,6,2.7518,0.00611,0.09858,88,,,460,1.162,0.221999884,8,,,,0
17475,6,123.51808,0.31786,4.52675,88,,,700,1.162,2.758000135,53,,34799,780.73218,0
17474,6,132.23959,0.25299,3.96455,88,,,700,1.162,11.33500004,,,51433,762.34894,0
17501,7,129.82337,0.97222,8.58987,189,,,625,0.853,12.77,,70,372926,857.5105,0
17500,7,104.12665,0.78843,6.96597,189,,,625,0.853,13.7,1432,70,373637,849.12317,0
17503,7,107.78406,0.60282,5.32619,189,,,625,0.853,7.62,539,,11151,708.93292,0
17502,7,129.82875,0.97096,8.57882,189,,,625,0.853,3.64,,,296963,893.86548,0
17497,7,140.34375,0.66957,7.31246,189,,,625,0.853,14.71800041,,,3111,608.7923,0
17496,20,158.1373,0.53714,6.28003,390,,,625,0.869,11.09800053,209,,191178,822.80139,0
17499,7,129.21857,1.16732,11.03765,189,,,625,0.853,12.91999912,5,70,43473,666.83545,0
17498,7,133.39029,1.24087,12.34175,189,,,625,0.853,11.2840004,122,,1939,557.76532,0
17493,7,72.69804,0.36416,4.04666,104,,,305,1.129,14.32999992,442,,46322,800.22095,0
17492,7,51.6607,0.25878,2.87564,104,,,305,1.129,7.867000103,,,46322,800.22095,0
17495,20,79.61543,0.30656,3.42269,390,,,625,0.869,13.10000038,1411,,191178,828.40723,0
17494,13,67.84372,0.32379,3.59769,201,,,385,0.869,14.32999992,3559,,26271,751.39496,0
17489,7,131.92185,0.95381,10.52546,104,,,305,1.129,11.66499996,,,6364,844.75024,0
17488,7,136.38789,0.94992,10.47433,104,,,305,1.129,11.66499996,,60,162429,1018.4989,0
17491,7,116.26688,0.7908,8.73539,104,,,305,1.129,10.93500137,,,42201,799.23584,0
17490,7,129.73389,0.931,10.27504,104,,,305,1.129,11.66499996,,,48114,815.40302,0
17517,6,132.00547,0.63214,6.10005,104,,,415,1.029,10.93,,,39351,520.40649,0
17516,6,126.48912,0.42449,3.96173,104,,,415,1.029,12.73,,,8802,581.13043,0
17519,6,127.50613,0.66831,6.58701,104,,,415,1.029,13.68,,,68562,655.12622,0
17518,6,132.69417,0.72859,7.10002,104,,,415,1.029,11.54,,,57075,560.32507,0
17513,6,117.45574,0.38359,3.56386,104,,,415,1.029,12.84,,,74967,586.03192,0
17512,6,107.34357,0.86491,7.80484,104,,,510,1.029,1.29,,,372418,884.46857,0
17515,6,126.01678,0.40679,3.7795,104,,,415,1.029,11.2,,,12063,681.35864,0
17514,6,126.02948,0.40683,3.7799,104,,,415,1.029,14.32,,,12336,531.04352,0
17509,6,96.37425,0.90013,8.1,104,,,510,1.029,22.06,59,60,75206,744.2016,0
17508,12,102.3272,0.8684,7.90753,201,,,510,1.029,15.42,706,70,642373,1032.6656,0
17511,6,74.1501,0.69256,6.23212,104,,,510,1.029,8.97,15,55,41747,711.94891,0
17510,6,72.57105,0.67781,6.0994,104,,,510,1.029,5.68,7,60,63386,728.17401,0
17505,7,97.3294,0.5721,5.05473,189,1,,510,0.853,19.16,,65,489206,1012.6948,0
17504,7,97.3294,0.5721,5.05473,189,,,510,0.853,13.08,26,55,4708,711.61981,0
17507,12,101.62596,0.67459,6.36285,201,1,,510,1.029,37.09,1520,70,642373,1025.8628,4
17506,19,99.94274,0.53597,5.10878,390,1,,510,0.853,19.16,255,65,830398,1050.2322,0
17533,13,73.6681,0.30083,2.99647,174,,,375,1.273,9.1,,,14166,511.09555,0
17532,13,93.00068,0.27114,2.5903,174,,,375,1.273,7.18,,,190151,651.73425,0
17535,13,65.70512,0.29785,2.93466,155,,,355,1.473,11.42,,,94513,503.48077,0
17534,6,68.16076,0.31463,3.11973,68,,,355,1.451,10.43,,,38814,502.57318,0
17529,7,53.00638,0.27696,2.6241,106,,,355,1.273,11.91,,,5044,571.60358,0
17528,7,54.28415,0.47147,4.67443,106,,,190,1.273,10.7,18,,120533,640.59497,0
17531,7,73.49088,0.29538,2.70079,106,,,355,1.273,9.66,,,4985,630.44891,0
17530,7,73.49088,0.29538,2.70079,106,,,355,1.273,9.59,,,13982,631.86646,0
17525,13,93.68912,0.28561,2.94533,210,,,190,1.029,13.76,,65,306983,770.79108,0
17524,12,95.07023,0.26058,2.70297,201,,,415,1.029,8.27,218,55,223788,699.81805,0
17527,7,53.63336,0.46582,4.61839,106,,,190,1.273,9.67,376,55,116836,632.61255,0
17526,13,74.4185,0.6006,5.96452,210,,,190,1.029,5.89,,75,301246,744.65027,0
17521,6,102.19168,0.43418,4.5281,104,,,415,1.029,10.45,,,12176,589.27606,0
17520,6,93.92703,0.39909,4.16202,104,,,415,1.029,11.71,,,50708,610.38171,0
17523,12,47.21641,0.1732,1.80146,201,,,415,1.029,14.53,176,,211760,675.72241,0
17522,6,77.20818,0.30644,3.19141,104,,,415,1.029,10.39,,,11188,574.86316,0
17549,1,0,0,0,7,,,365,1.698,,0,,,,0
17548,7,18.57505,0.10119,0.92051,75,,,365,1.451,12.13,113,65,183280,449.57996,0
17551,2,122.33281,0.89789,8.33917,20,,,595,1.082,11.28,,65,0,376.56293,0
17550,1,7.65234,0.05156,0.46016,7,,,365,1.698,,3183,,,,0
17544,6,45.14454,0.14557,1.41433,68,,,265,1.451,9.32,,,18040,333.08694,0
17547,6,18.81686,0.06067,0.58951,68,,,265,1.451,12.13,,65,,,0
17541,6,0.44416,0.00289,0.02723,68,,,265,1.451,,,,,,0
17540,6,13.07496,0.08513,0.80151,68,,,265,1.451,,654,,6876,440.44977,0
17543,6,16.18169,0.08534,0.80939,68,,,265,1.451,8.81,244,,,,0
17542,6,5.53812,0.03606,0.33949,68,,,265,1.451,8.69,,,0,380.68344,0
17537,13,67.8109,0.36964,3.49373,155,,1,355,1.473,15.15,,,456212,581.24664,0
17536,13,60.4292,0.24746,2.34523,155,,,355,1.473,3.62,,,200575,570.39807,0
17539,6,31.01248,0.20182,1.90016,68,,,355,1.451,11.25,676,,59576,458.93845,0
17538,6,53.13102,0.32935,3.12098,68,,,355,1.451,15.15,,,252169,556.33575,0
17565,7,140.55975,0.5313,4.87572,115,,,655,0.83,13.22,,,10961,639.02313,0
17564,7,158.67285,0.59976,5.50403,115,,,655,0.83,14.4,,,74944,694.64551,0
17567,7,87.06516,1.0368,7.59918,115,,,655,0.83,12.22,,,70100,658.36633,0
17566,7,74.19238,0.87394,6.71302,115,,,655,0.83,41.81466016,,,47449,705.17236,0
17561,13,115.09554,0.83293,7.64403,206,1,,690,0.869,17.74,,,48307,642.54242,0
17560,13,111.80845,0.89842,8.38762,224,,,690,1.009,18.79744922,,,13757,556.95557,0
17563,20,144.27313,0.59258,5.43805,321,,,690,0.83,6.8,48,,16772,557.43408,0
17562,13,125.56886,0.70451,6.46525,206,,,690,0.869,19.07,271,,36600,642.54242,0
17557,13,119.70885,1.75999,17.66561,224,,,690,1.009,12.23,,,474843,735.99725,0
17556,6,124.3387,1.88342,18.95068,81,2,,595,1.009,13.35,,65,12301,602.15979,0
17559,13,60.3678,0.83006,8.31365,224,,,690,1.009,14.24,222,,13656,556.95557,0
17558,13,76.99859,1.16601,11.73177,224,,,595,1.009,6.37,41,,474843,716.46112,0
17553,2,71.23284,0.29391,3.24422,20,2,,595,1.082,56.12,,65,31420,498.43478,0
17552,2,53.66697,0.22872,2.42971,20,,,595,1.082,22.43,,70,18648,462.05707,0
17555,8,103.38159,1.29053,13.06943,101,5,,595,1.082,13.8,,65,145158,663.67548,0
17554,8,51.79518,0.26638,2.86482,101,1,,595,1.082,56.12,,70,145158,663.67548,0
17581,7,95.46124,0.83192,11.25026,48,,,955,0.935,10.38,,,53055,965.48755,0
17580,7,95.95316,0.83555,11.28281,48,,,955,0.935,5.82,,,51414,944.43243,0
17583,14,81.61365,0.7141,9.75507,108,,,955,0.935,18.53,,65,302011,1124.1055,0
17582,7,84.32743,0.73779,10.05131,48,,,955,0.935,6.56,,55,260723,1070.4076,0
17577,14,124.04265,1.45855,11.24175,163,1,1,955,0.83,12.86,,75,976363,1328.6495,0
17576,7,126.20893,0.88934,5.83289,115,,,955,0.83,16.82891016,,,639995,1186.3153,0
17579,7,122.96841,1.91737,19.24774,48,,,955,0.935,10.81,,,64123,944.43243,0
17578,7,114.2496,2.46881,21.77093,48,,,955,0.935,14.88,,65,64123,921.03369,0
17573,7,84.19304,0.79681,5.22604,115,,,955,0.83,20.74,,,492251,1048.9551,0
17572,7,104.58262,1.2125,8.49204,115,,,655,0.83,19.87,642,,396146,956.12506,1
17575,7,101.06808,0.75165,4.92981,115,,,955,0.83,14.97,,,608307,1155.9365,0
17574,7,112.3824,0.92912,6.09379,115,,,955,0.83,20.74,,,589532,1123.4268,0
17569,7,66.33016,0.97526,7.3542,115,,,655,0.83,14.68,,,151027,825.12512,0
17568,7,72.70913,0.99272,7.41722,115,,,655,0.83,12.22,,,5459,679.80878,0
17571,7,17.2822,0.2541,1.91612,115,,,655,0.83,6.53,2592,,,,0
17570,7,26.12064,0.38405,2.89606,115,,,655,0.83,14.3,73,,0,675.96954,0
17597,6,18.7944,0.52608,5.08011,45,,,12,3.468,63.40399933,,75,514609,1139.225,0
17596,13,21.68408,0.55211,5.2918,88,,,12,1.201,21.66000175,,,19674,811.13208,0
17599,6,28.2408,0.7905,7.63347,45,,,26,3.468,29.19599915,,65,7804,823.875,0
17598,6,28.26332,0.79625,7.70746,45,2,,26,,29.19599915,,75,321746,1083.3384,0
17593,7,18.36096,0.61502,6.42445,43,,,26,,26.91100121,,55,66014,1054.2603,0
17592,7,26.69076,0.66209,6.52539,43,3,2,26,,26.3029995,,75,565938,1212.7412,0
17595,13,33.63468,0.69537,6.53723,88,3,,26,1.201,24.52099991,1043,,32961,828.42529,0
17594,7,28.96848,0.66792,6.4676,43,,,26,,26.91100121,,,64213,1020.6039,0
17589,7,41.45447,0.84425,8.10442,43,2,,3,1.201,30.83,110,75,390217,1214.6191,1
17588,7,175.0945,3.44478,34.30301,43,3,,3,1.201,25.8,,75,959219,1350.8845,0
17591,7,36.28834,0.74801,7.06122,43,,,3,1.201,20.09,82,65,352101,1130.3246,0
17590,7,69.2854,1.39758,13.5953,43,2,,3,1.201,26.11,761,65,371554,1185.979,0
17585,14,35.97556,0.31526,4.30558,91,,,4,0.935,2.6,,65,44880,932.01764,0
17584,7,46.13094,0.4042,5.52172,48,,,4,0.935,7.18,,65,222349,1124.1055,0
17587,7,130.86279,1.87851,19.33483,43,1,,3,1.201,20.85,,65,353957,1202.1166,0
17586,14,101.29808,1.02198,11.50499,91,,,4,0.935,20.85,,55,47234,1052.335,0
17613,5,29.62527,0.54794,5.89622,37,1,1,1,1.534,23.03499985,,75,356932,964.82361,0
17612,5,41.50048,0.69302,6.39088,37,2,,1,1.534,17.875,,65,26059,848.22858,0
17615,5,61.16549,0.47229,5.33761,37,,,1,1.534,8.171999931,113,55,37557,853.28424,0
17614,5,23.2974,0.39208,4.26155,37,2,1,1,1.534,26.17900085,,65,37557,853.28424,1
17609,5,5.7132,0.0945,0.857,37,1,,1,1.534,61.56499863,,,,,0
17608,5,43.21779,0.71585,6.5151,37,,,1,1.534,61.56499863,,65,308308,966.65778,1
17611,5,36.59138,0.6058,5.50326,37,,1,1,1.534,17.875,,55,26059,848.22858,1
17610,5,6.17343,0.10211,0.92603,37,,,1,1.534,61.56499863,,,,,0
17605,5,42.39639,0.75485,8.04322,37,,,1,1.534,44.34199905,,65,281691,1017.1711,0
17604,5,0.36279,0.00646,0.06883,37,,,1,1.534,30.36499786,,,,,0
17607,5,49.75329,0.88359,9.36835,37,2,,1,1.534,32.22200012,,75,443614,1025.6499,2
17606,5,35.72856,0.63613,6.77824,37,1,,1,1.534,32.22200012,,70,152215,1004.2438,3
17601,6,8.2492,0.23091,2.22975,45,,,12,3.468,,,70,,,0
17600,6,29.3232,0.8208,7.92604,45,1,,12,3.468,11.05099964,2499,70,298985,1115.9457,0
17629,6,33.16701,0.24919,2.63555,97,,,700,1.275,15.70999908,,,79769,941.72766,0
17628,6,52.83588,0.36231,3.7897,97,,,700,1.275,24.15499878,,55,2805,794.68219,0
17631,6,30.95428,0.24997,2.66515,97,,,700,1.275,26.45899963,,70,477434,1222.4453,0
17630,6,43.55622,0.33183,3.51525,97,,,700,1.275,26.45899963,,,79769,942.35803,1
17625,6,125.92895,0.47798,6.03973,88,,,700,1.162,9.673999786,,,5388,848.79004,0
17624,6,131.68631,0.27249,4.14433,88,,,700,1.162,3.240999937,,,152449,819.09222,0
17627,12,107.85777,0.61574,6.79257,185,,,700,1.162,13.2850008,,65,440234,982.63098,0
17626,6,125.42236,0.45313,5.80161,88,,,700,1.162,7.119999886,,60,15623,815.27777,2
17621,6,101.74425,0.23501,3.89985,88,,,460,1.162,10.37200069,295,,0,443.66827,0
17620,11,90.66274,0.35353,5.58706,125,,,460,1.162,11.98499966,477,,612,682.89075,0
17623,6,41.3042,0.07862,1.23449,88,,,700,1.162,26.11499977,,,152686,703.83356,0
17617,5,104.98545,0.72238,8.71064,37,,,460,1.534,18.90999985,,65,636928,941.12714,0
17616,5,60.14295,0.39906,4.56224,37,,,1,1.534,8.171999931,381,65,42482,848.25641,0
17619,11,127.73684,0.87861,10.85214,125,,,460,1.162,3.96999979,192,,85022,738.59723,0
17618,5,126.73872,0.88345,10.84571,37,,,460,1.534,14.06200027,,60,73223,704.60754,0
17645,14,89.41232,0.36516,4.16394,293,,,625,1.129,12.83300018,167,,200450,843.75073,0
17644,7,39.69034,0.19882,2.20932,104,,,305,1.129,13.69499969,216,,8794,751.39496,0
17647,7,149.53695,0.51304,6.00404,189,,,625,0.853,14.71800041,161,,2612,536.36597,0
17646,7,123.0558,0.42219,4.9408,189,,,625,0.853,12.83300018,,,4573,693.53253,0
17641,7,95.54231,0.57495,6.36478,104,,,305,1.129,11.64000034,,,71454,826.36072,0
17640,7,136.64487,1.00293,11.065,104,,,305,1.129,15.69799995,,,48114,815.40302,0
17643,7,64.7989,0.32459,3.60697,104,,,305,1.129,15.37800026,938,,8794,751.39496,0
17642,7,58.8786,0.29494,3.27742,104,,,305,1.129,13.41499996,,,46322,800.22095,0
17637,13,145.93466,0.93416,10.27207,201,,,520,1.129,4.956999779,,,193022,943.62134,0
17636,13,174.15494,0.59316,6.2554,201,,,520,1.129,23.18000031,,65,167546,955.19733,0
17639,7,152.8334,1.17153,12.91655,104,,,305,1.129,11.66499996,,,59579,866.40771,0
17638,7,150.315,1.108,12.21261,104,,,305,1.129,11.66499996,,,170555,1020.1145,0
17633,6,47.65599,0.34517,3.6196,97,,,835,1.275,7.02699995,,65,24325,988.66693,0
17632,6,31.62658,0.25528,2.72151,97,,,835,1.275,6.819000244,,70,477434,1222.4453,1
17635,6,174.2034,0.5928,6.25108,97,,,520,1.275,23.18000031,,65,696579,1127.166,0
17634,6,115.00559,0.5103,5.38779,97,4,,835,1.275,14.59000015,,75,740486,1169.335,0
17661,6,102.6513,0.95875,8.62757,104,,,510,1.029,10.39,374,60,987,657.20892,0
17660,13,103.14205,0.95321,8.56691,268,,,510,1.208,12.85,279,60,228000,872.90515,0
17663,6,137.17903,0.4498,4.17909,104,,,415,1.029,13.16,,55,92319,603.42065,0
17662,6,116.91824,0.74839,6.78892,104,,,510,1.029,12.07,279,60,372418,861.69708,0
17657,13,133.4085,0.99945,8.73006,268,,,510,1.208,16.71,15,70,284950,941.54132,0
17656,26,120.80267,0.80258,6.90116,554,,,625,0.853,16.27,62,75,830398,1050.2322,0
17659,13,112.78574,0.97252,8.66508,268,,,510,1.208,17.32,,60,237284,892.02789,0
17658,13,123.14409,0.98261,8.66113,268,,,510,1.208,17.16,114,70,240623,900.55786,0
17653,14,102.11719,0.51522,4.44861,353,1,1,625,0.853,12.51,,75,1007974,1056.2549,0
17652,14,124.05304,0.91276,8.03672,353,2,,625,0.853,47.32,,75,942762,1047.3613,2
17655,14,78.20006,0.31997,2.57983,353,5,,625,0.853,16.8,,75,1212189,1123.9435,2
17654,14,82.8931,0.38381,3.21359,353,1,2,625,0.853,16.8,,75,902669,1066.9128,0
17649,7,99.47373,0.90771,8.61234,189,,,625,0.853,14.89500046,2,,22282,635.40472,0
17648,7,112.46421,0.91592,9.24353,189,,,625,0.853,11.2840004,46,,6617,609.56274,0
17651,7,129.74104,0.98379,8.6921,189,3,,625,0.853,15.19,,70,646091,1027.9934,1
17650,7,98.73921,0.85043,7.90668,189,,,625,0.853,13.7,,70,12325,845.97467,0
17677,13,58.286,0.50213,4.97677,210,,,190,1.029,9.02,17,65,301246,744.65027,0
17676,13,87.31572,0.39494,3.84053,210,,,190,1.029,9.67,,75,301246,744.65027,0
17679,7,51.53647,0.4427,4.38582,106,,,355,1.273,12.08,,,161017,658.14539,0
17678,7,52.81729,0.45873,4.54812,106,,,190,1.273,9.02,,,123631,646.61023,0
17673,6,30.84957,0.09054,0.93587,104,,,190,1.029,8.21,13,,43518,567.65796,0
17672,6,52.08884,0.16491,1.70816,104,,,415,1.029,10.77,,,5303,543.30908,0
17675,6,94.20604,0.27616,2.8265,104,,,190,1.029,13.55,6,65,16609,579.32568,0
17674,6,94.24035,0.27659,2.85893,104,,,190,1.029,13.36,40,,223788,695.02832,0
17669,6,53.5768,0.25587,2.49856,104,,,415,1.029,11.71,87,,8943,539.47595,0
17668,6,9.10329,0.04998,0.48709,104,,,415,1.029,9.58,,,,,0
17671,6,100.5147,0.37754,3.92705,104,,,415,1.029,10.41,,,17861,601.76733,0
17670,6,105.9041,0.45472,4.7012,104,,,415,1.029,9.25,878,,32131,601.76733,0
17665,6,137.52854,0.50506,4.74753,104,,,415,1.029,11.2,,,14403,476.44666,0
17664,6,131.82597,0.42918,3.98742,104,,,415,1.029,6.73,,,12336,478.53528,0
17667,6,50.72638,0.23239,2.23044,104,,,415,1.029,10.64,,,34921,505.85684,0
17666,6,104.0824,0.41934,3.97448,104,,,415,1.029,10.64,92,,14403,476.44666,0
17693,6,58.70814,0.31745,3.00784,68,,,265,1.451,8.36,,,4823,337.83072,0
17692,6,66.73355,0.42053,3.96315,68,,,265,1.451,8.39,,,25917,387.45377,0
17695,6,17.68891,0.05704,0.55418,68,,,265,1.451,8.35,,,19484,347.27945,0
17694,6,47.33409,0.15263,1.48293,68,,,265,1.451,5.74,,,19521,347.27945,0
17689,6,4.164,0.02711,0.25526,68,,,265,1.451,17.12,,,4572,433.77209,0
17688,13,54.79552,0.32811,3.01389,155,,,355,1.473,10.42,,,413113,552.61774,0
17691,6,1.44352,0.0094,0.08849,68,,,265,1.451,,,,,,0
17685,13,51.81626,0.21027,1.98532,155,,,355,1.473,9.94,,,134411,525.25244,0
17684,13,67.7529,0.31247,3.09735,155,,,355,1.473,11.1,,,134411,525.25244,0
17687,13,74.16666,0.29792,2.67513,155,,,355,1.473,15.15,,,421401,565.87628,0
17686,7,59.51696,0.22547,2.0616,87,,,355,1.473,16.09,,,105674,532.26617,0
17681,7,68.672,0.27601,2.5237,106,,,355,1.273,9.36,193,,202641,664.06512,0
17680,7,68.76722,0.30888,2.87087,106,,,355,1.273,8.5,77,,224573,674.39569,0
17683,6,24.1822,0.11162,1.10682,68,,,355,1.451,11.1,,,14166,490.14966,0
17682,7,26.27296,0.1056,0.96553,106,,,355,1.273,8.308621094,,,190151,651.73425,0
17709,13,111.23788,1.03455,9.86932,224,,,690,1.009,18.79744922,64,,163467,665.97546,0
17708,13,92.18805,0.70155,6.49872,224,,,690,1.009,11.39,,,158282,670.58124,0
17711,7,114.04981,0.84619,7.76544,143,,,690,0.869,13.37,74,,35238,673.78406,0
17710,7,113.85502,0.84445,7.74904,143,,,690,0.869,18.79744922,,,163467,665.97546,0
17705,8,63.7118,0.28795,3.14478,101,,,595,1.082,13.35,,65,166982,691.55811,2
17704,2,59.75424,0.25053,2.68372,20,,,595,1.082,13.8,,,3618,436.10132,0
17707,13,92.5611,0.43215,3.56637,224,2,,690,1.009,19.88,275,70,399132,735.99725,0
17706,19,98.48345,0.76514,7.44792,313,5,,690,1.082,13.35,,65,493669,735.37793,0
17701,2,10.70524,0.05057,0.42682,20,,,595,1.082,10.24,,65,,,0
17703,2,70.32599,0.3114,3.00147,20,,1,595,1.082,13.8,,60,13084,436.10132,0
17702,2,39.01114,0.16579,1.73082,20,,,595,1.082,13.17693945,,65,13084,397.61203,0
17697,7,26.88213,0.09428,0.90441,75,,,365,1.451,,611,65,183280,449.57996,0
17698,7,9.76828,0.06577,0.58702,75,,,365,1.451,,4288,65,183280,449.57996,0
17725,7,113.93654,0.92813,6.08731,115,9,,955,0.83,16.3,,,8200,1036.0449,0
17724,7,124.7686,1.1934,7.82716,115,2,,955,0.83,16.5,170,,52269,987.31683,0
17727,14,128.48919,1.8737,15.28868,163,,,955,0.83,24.61,,65,976363,1316.9756,0
17726,7,111.67022,0.90967,5.96623,115,2,,955,0.83,16.3,,,639995,1186.3153,0
17721,7,83.40935,0.73781,5.34243,115,,,655,0.83,2.93,2176,,201004,929.95624,0
17720,7,66.50956,0.9779,7.37409,115,,,655,0.83,12.98,1765,,201004,929.95624,0
17723,7,123.63369,1.05837,6.92917,115,,,315,0.83,16.5,141,,492251,1048.9551,0
17722,7,99.1161,0.55206,3.72991,115,,,655,0.83,2.93,252,,492251,1048.9551,1
17717,7,118.59302,1.06778,7.44341,115,,,655,0.83,14.16157813,,,112338,755.00586,0
17716,7,95.19538,1.0525,7.65455,115,,,655,0.83,15.18,,,112338,755.00586,0
17719,7,58.99868,0.86746,6.54134,115,,,655,0.83,12.98,3060,,201004,929.95624,0
17718,7,73.40723,0.98678,7.35777,115,,,655,0.83,8.6,,,140711,821.27911,0
17713,20,133.92367,0.56046,5.14326,321,,,690,0.83,16.32,1620,,43864,656.77405,0
17712,14,113.11799,0.83788,7.68918,258,,,690,0.83,19.07,468,,5457,581.59283,0
17715,7,153.4207,0.7174,6.04185,115,,,655,0.83,11.47448047,,,169814,741.17444,0
17714,7,145.8122,0.55115,5.05792,115,,,655,0.83,16.32,,,55572,708.02069,0
17741,7,45.91339,0.93749,8.96716,43,,,3,1.201,9.336000443,,65,352101,1130.3246,0
17740,7,139.25594,2.76914,27.4725,43,,,3,1.201,16.54,217,65,9356,971.17334,0
17743,,11.14992,0.43934,4.70033,,,,26,,26.91100121,,60,0,586.06683,0
17742,7,34.48012,0.80099,7.87669,43,1,,3,,26.91100121,,75,811141,1244.144,0
17737,14,101.30448,1.28832,14.8775,91,,,4,0.935,20.85,,65,353957,1185.1848,2
17736,14,80.99808,0.78356,10.07435,91,1,,4,0.935,20.85,,65,353957,1185.1848,0
17739,7,19.17545,0.35905,3.62987,43,,,3,1.201,30.83,,,18004,966.98248,0
17738,7,116.65773,1.75796,19.07076,43,4,,3,1.201,23.35,,65,733078,1332.333,0
17733,7,80.79384,0.70792,9.67076,48,1,,4,0.935,17.04,,65,19689,1007.3076,0
17732,7,80.79384,0.70792,9.67076,48,,,4,0.935,17.05,24,,260723,1070.4076,0
17735,7,71.80951,0.67961,8.66116,48,,,4,0.935,16.68,,75,403571,1185.1848,0
17734,7,80.51805,0.70813,9.64117,48,2,,4,0.935,14.79,,75,559991,1205.1211,0
17729,7,101.79014,1.01457,12.69418,48,,,955,0.935,9.35,,,647863,1124.5281,0
17728,7,152.62055,3.18155,28.42393,48,,,955,0.935,16.93,,65,713696,1170.5187,0
17731,7,88.74399,0.77513,10.52681,48,,,955,0.935,17.05,,,558594,1122.3893,0
17730,7,98.01556,0.85351,11.52532,48,,,955,0.935,17.39,,,598633,1124.5281,0
17757,5,54.75837,0.85378,9.11616,37,,,1,1.534,20.01900101,3676,65,3082,824.22205,1
17756,5,52.92138,0.85252,9.09783,37,,,1,1.534,17.5719986,,70,224140,1026.6066,0
17759,5,33.88695,0.54044,4.92469,37,2,1,1,1.534,61.56499863,,75,323421,975.73157,0
17758,5,69.03954,0.73745,7.46784,37,7,,1,1.534,61.56499863,985,75,323421,975.73157,0
17755,5,49.33944,0.87847,9.36042,37,,,1,1.534,86.89400482,,60,281691,1017.1711,0
17754,5,16.75089,0.29824,3.17789,37,,,1,1.534,86.89400482,,,115199,1005.7899,0
17749,6,3.7884,0.10604,1.024,45,1,,26,3.468,29.19599915,,65,0,715.21997,0
17748,6,2.60636,0.08117,0.81345,45,,1,26,,29.19599915,,60,25675,985.16687,0
17751,6,2.75696,0.08599,0.86206,45,,,12,,,,65,,,0
17750,6,21.53552,0.67882,6.82852,45,,,26,,20.72999954,54,70,306976,1152.5707,0
17745,13,18.51912,0.58505,6.04828,88,2,,26,,25.11300087,,,72983,1002.4248,0
17744,7,11.92164,0.46918,5.01872,43,1,,26,,26.91100121,,,60440,1002.4248,0
17747,6,21.649,0.6876,6.93341,45,3,,26,,35.32799912,,65,541806,1149.441,0
17746,6,21.51488,0.67995,6.84716,45,3,,26,,35.32799912,,55,75076,1000.2501,0
17773,6,16.05029,0.03073,0.41038,88,,,700,1.162,29.50600052,,60,,,0
17772,6,14.13,0.03029,0.47562,88,,,460,1.162,8.43999958,,60,35135,786.20227,0
17775,6,120.11769,0.50215,6.10265,88,,,700,1.162,9.722000122,,60,76639,853.81683,0
17774,6,126.68759,0.22428,2.7977,88,,,700,1.162,15.52799988,340,60,194117,840.11176,0
17769,5,120.30724,0.83862,10.29533,37,,,460,1.534,15.65299988,,55,85022,738.59723,0
17768,5,95.54586,0.66594,8.17413,37,,,460,1.534,20.58699989,,55,30056,673.90295,0
17771,11,95.26235,0.23814,3.57145,125,,,460,1.162,10.22200012,1,60,6799,765.78766,0
