code,name,half_densi,air pollution_CO2_all_2019_s,air pollution_NOX_all_2019_s,air pollution_PM25_all_2019_s,BuildingHeights_LSOA_MEAN_mean_mean,GreenSpace_LSOA_Area,flow LSOA_None,HousingDensity_LSOA_Density,population density LSOA_density,restaurants_restaurants,supermarkets_supermarkets,culture LSOA sum_sum,noise LSOA_None
E01002373,Havering 027D,804,26909.36814,35.393611,4.387698,4.815447,3166.8,14150.6,0.00300948,50.7,0,0,0,67.5
E01002374,Havering 027E,737,34183.53485,42.093116,5.368281,5.030844,2599.77,9201.636364,0.003041585,15.8,7,1,0,67.5
E01002375,Havering 028E,837,24414.61357,34.301147,4.228061,4.877055,337.6,18353.71429,0.000905138,66.4,2,0,0,67.5
E01002376,Havering 012C,799,43956.89985,63.782725,6.848433,5.664072,498.39,10821.14286,0.002772105,42.4,0,0,0,67.5
E01002377,Havering 010D,853,58145.3122,80.122438,8.718017,5.105497,1222.82,15192.5,0.003111967,38.1,8,1,1,80
E01002378,Havering 010E,857,22824.79892,30.125316,3.085246,4.977059,5252.87,23546.4,0.002284263,70,0,0,0,80
E01002379,Havering 012D,745,45369.33865,53.947918,6.539641,5.429516,4676.6,8969.76,0.001744532,41,14,1,1,72.5
E01002380,Havering 012E,1115,21895.54823,26.197401,3.037246,5.969139,4676.6,9207.75,0.00228706,69,0,0,0,
E01002381,Havering 012F,790,21895.54823,26.197401,3.037246,5.252907,235.34,5990.142857,0.004267798,41.5,0,0,0,
E01002382,Havering 014F,908,42506.64542,63.326119,8.009315,5.504333,13195.95,19233.22222,0.002591398,56.5,0,0,0,
E01002383,Havering 010F,816,25875.78917,38.189138,4.007851,5.560575,498.39,19274.10714,0.00224751,54,0,0,0,80
E01002384,Havering 019D,795,17062.70794,17.887068,4.512246,1.727097,2522.65,12949.70588,0.000933609,31.9,1,0,0,
E01002386,Havering 022E,950,16258.70158,18.319721,5.285381,2.93134,2695.63,12100.36585,0.001349076,33.8,32,3,1,72.5
E01002387,Havering 024B,793,24652.10872,28.552264,6.978553,2.24208,2218.08,15330,0.000999482,11.7,0,1,0,
E01002388,Havering 024C,845,25699.29459,26.559724,6.939308,5.280303,8358.54,9370,0.000836874,45.2,0,0,0,
E01002389,Havering 024D,754,19461.40118,23.326667,4.437678,5.089498,11003.89,3540.105263,0.002130781,17.6,1,0,0,
E01002390,Havering 024E,693,13951.84154,14.183338,3.256131,5.510818,68976.58,4191.933333,0.002710232,42.6,5,0,0,
E01002392,Hillingdon 020A,888,41965.34067,56.928776,6.738967,6.136544,4072.01,1862,0.001097653,,0,0,0,
E01002393,Hillingdon 020B,1074,43526.65116,60.27351,6.41257,6.248478,542706.95,,0.005277077,,1,0,0,
E01002394,Hillingdon 021A,858,18463.97449,24.454558,3.082294,5.65312,542706.95,,0.003599912,,0,0,0,
E01002395,Hillingdon 021B,752,36693.85089,50.636425,5.657657,5.632989,542706.95,,0.003613214,,0,0,0,
E01002396,Hillingdon 026A,934,45709.45038,69.761318,8.058902,5.351257,284.65,27120.57143,0.003327637,,3,0,1,72.5
E01002397,Hillingdon 021C,944,25608.75221,36.154212,4.067804,5.401354,,13749.47619,0.003752275,,24,2,0,72.5
E01002398,Hillingdon 021D,924,25608.75221,36.154212,4.067804,6.015007,,,0.003732749,,0,0,0,62.5
E01002399,Hillingdon 021E,793,23439.77804,32.641127,3.772422,5.397528,,,0.003159424,,0,0,0,62.5
E01002400,Hillingdon 024A,921,58740.89354,122.9056,14.989638,0.313751,106428,8949.745455,0.001520001,,2,0,0,72.5
E01002401,Hillingdon 024B,961,25828.39064,38.007362,3.97704,0.935359,2223.67,7793.6875,0.001595579,,2,0,0,67.5
E01002402,Hillingdon 024C,790,22250.52615,34.750938,3.240037,1.251028,80.62,3439.153846,0.003606001,,0,0,0,67.5
E01002403,Hillingdon 024D,1125,34977.21144,54.189252,5.162215,0.071991,1046.57,2624,0.003689495,,0,0,0,
E01002404,Hillingdon 024E,977,48561.94018,71.938993,6.768224,0,2223.67,2309.125,0.003714832,,0,0,0,57
E01002405,Hillingdon 027A,1035,60014.96986,101.206775,13.044452,0.895864,1324.83,7160.571429,0.003529501,,1,0,0,67.5
E01002406,Hillingdon 027B,1161,74521.57034,151.072659,17.46073,2.416213,21779.84,5459.333333,0.003012126,,2,1,0,72.5
E01002407,Hillingdon 030A,1560,66335.69767,138.088318,12.358705,1.415699,286.86,15153.92857,0.002267929,,7,2,0,72.5
E01002408,Hillingdon 019A,801,34663.94374,59.371979,5.837944,0,4138.55,11900.89286,0.002366861,,4,0,0,67.5
E01002409,Hillingdon 019B,906,47765.64909,77.941026,7.892806,2.602402,4138.55,12795.05263,0.00260174,,0,0,0,67.5
E01002410,Hillingdon 017A,884,25909.27432,44.330658,3.818761,0.122811,38227.38,15658.05405,0.003066805,,4,1,0,80
E01002411,Hillingdon 022A,907,38822.11068,69.889956,6.146257,5.980532,4135.11,2101,0.001829549,,0,0,0,57
E01002412,Hillingdon 017B,1198,47808.62463,87.392945,7.454727,0.108379,1680.66,3134.176471,0.002373119,,1,1,0,57
E01002413,Hillingdon 022B,777,25349.44694,49.64269,4.057724,5.911396,1291.34,13236,0.00169002,,2,0,0,72.5
E01002414,Hillingdon 015A,2183,64308.11383,106.824642,9.742544,4.721062,38806.89,15209.78947,0.001868231,,1,0,0,67.5
E01002415,Hillingdon 010A,851,42424.39432,64.238896,8.106126,4.831117,54908.82,11795,0.003050236,,0,0,0,
E01002416,Hillingdon 008A,885,20832.66904,30.558146,4.306331,5.807577,,,0.002783115,,0,0,0,
E01002417,Hillingdon 008B,809,20956.8557,26.535417,3.851036,3.570124,11560.27,5307.5,0.002732447,,10,1,0,
E01002418,Hillingdon 006A,911,21604.51165,26.901309,4.453653,5.677547,279.05,3316.666667,0.001936729,,0,0,0,
E01002419,Hillingdon 006B,788,31698.02371,39.610685,6.178536,6.071593,567.76,3170,0.002257212,,0,0,0,
E01002420,Hillingdon 008C,829,43644.0571,54.121972,8.488979,5.678034,2469.74,,0.002629527,,0,0,0,
E01002421,Hillingdon 008D,874,20542.15431,25.909864,4.293479,5.613225,9601.57,3280,0.002579288,,6,0,0,
E01002422,Hillingdon 018A,756,9227.049343,10.826929,1.5318,6.101773,2149.87,4315.555556,0.002784802,,4,1,0,
E01002423,Hillingdon 018B,862,41745.52426,60.443317,6.780853,5.877881,18856.82,12298.84615,0.002346907,,2,1,1,67.5
E01002424,Hillingdon 018C,848,33231.02359,45.180252,5.520868,5.631724,2149.87,983.6923077,0.001465949,,0,0,0,
E01002425,Hillingdon 018D,927,24378.13556,36.651705,4.358346,6.194598,634.7,243,0.001467439,,0,0,1,
E01002426,Hillingdon 021F,943,40417.70912,54.719802,6.536272,5.219795,478.55,7800.214286,0.003125364,,1,0,0,67.5
E01002427,Hillingdon 018E,803,41745.52426,60.443317,6.780853,5.827955,18856.82,7548.375,0.003205057,,0,0,0,67.5
E01002428,Hillingdon 018F,753,20400.10442,29.672645,3.623665,5.872413,273.27,469,0.000558024,,0,0,0,
E01002429,Hillingdon 019C,741,11870.71224,19.839091,2.234415,4.796624,47639.69,243,0.00063412,,0,0,0,
E01002430,Hillingdon 007A,717,60915.5195,89.977029,11.977689,0,6598.03,19210,0.002117594,,0,0,0,
E01002431,Hillingdon 006C,690,20669.72387,23.017807,3.52228,4.468499,5265.69,16637,0.001700735,,0,0,0,
E01002432,Hillingdon 006D,799,37829.80203,49.875901,6.692367,1.314512,12721.82,6384.266667,0.0017841,,13,2,1,
E01002433,Hillingdon 004A,1211,28028.81573,37.041305,4.726389,0,3924.06,13025.14286,0.001937176,,0,0,0,
E01002434,Hillingdon 007B,683,41235.90978,66.511375,8.495367,0,1556.46,11579.5,0.001339781,,2,0,5,72.5
E01002435,Hillingdon 007C,770,41417.6923,59.834753,8.173977,0.092325,3924.06,14619.30769,0.001640845,,0,0,0,
E01002436,Hillingdon 004B,810,24394.30319,35.92025,4.513395,0,17919.16,16969.42857,0.002107618,,2,1,0,
E01002437,Hillingdon 006E,718,38961.00702,47.836494,6.361379,0,3986.69,8452.307692,0.001829787,,0,0,0,
E01002439,Hillingdon 003B,803,13327.39399,27.414814,2.763398,4.962162,6026.13,7252.041667,0.000457596,,5,1,1,
E01002440,Hillingdon 003C,755,15034.14316,32.907036,2.705861,5.208726,126.35,4705.923077,0,,0,0,0,
E01002443,Hillingdon 032A,927,208612.3051,672.839895,26.240047,4.891842,941.7,27825.10345,0.002856435,,2,0,0,80
E01002445,Hillingdon 029A,891,29050.98914,50.143984,4.696089,6.460438,183.86,17993.6,0.00254396,,3,0,0,67.5
E01002446,Hillingdon 031B,893,73449.7471,152.251377,12.085885,5.275016,2081.23,33237.58182,0.002097236,,2,0,0,80
E01002447,Hillingdon 031C,954,185369.6017,629.806291,20.474347,4.244701,76217.12,27319.4,0.001015267,,2,0,0,72.5
E01002448,Hillingdon 032B,1093,53371.48283,99.892519,6.92354,0,4907.97,27766.10526,0.001015267,,5,1,0,67.5
E01002449,Hillingdon 032C,995,82827.77274,281.336051,8.255508,0.650329,286.67,16400.5,0.001420783,,2,0,0,67.5
E01002450,Hillingdon 014A,716,18099.14096,34.34874,3.029193,5.651168,17353.66,8507,0.000711163,,0,0,0,67.5
E01002451,Hillingdon 014B,754,34576.88413,58.756166,5.158069,5.911515,1632.88,27634,0.001975256,,0,0,1,67.5
E01002452,Hillingdon 014C,767,37861.79472,70.333639,5.338412,6.168557,17353.66,23002.125,0.00117717,,4,1,0,80
E01002453,Hillingdon 014D,858,39757.51209,66.986231,6.120471,5.509376,2570.71,,0.002526009,,0,0,0,57
E01002454,Hillingdon 014E,932,65454.97033,124.909078,21.983836,5.761143,4299.27,50133,0.00054654,,2,0,0,80
E01002455,Hillingdon 019D,891,40480.84974,63.410907,6.630148,0.613978,117488.61,9577.117647,0.002251361,,3,0,0,67.5
E01002456,Hillingdon 017C,836,31431.03338,47.115145,4.823122,3.726888,451.5,26930.85714,0.003169696,,1,1,0,67.5
E01002457,Hillingdon 019E,830,38121.11766,58.72417,6.095136,1.719675,451.5,19502.14286,0.002532146,,6,0,0,67.5
E01002458,Hillingdon 011A,713,36709.195,71.930007,5.468785,1.055674,509.53,11751,0.000150005,,0,0,0,
E01002459,Hillingdon 011B,815,23166.84407,41.350443,3.66811,0.089545,13989.16,5533,0.000929386,,0,0,0,
E01002460,Hillingdon 011C,670,35867.20575,60.510468,5.230336,0,2144.35,14982.37037,0.002232899,,9,1,1,
E01002462,Hillingdon 011D,699,43938.04887,80.568173,7.187499,2.249364,509.53,22337.48,0.000675,,0,0,0,57
E01002463,Hillingdon 013B,785,29392.22311,55.682535,4.745006,0,,25272.77273,0.001857319,,0,0,0,80
E01002464,Hillingdon 011E,814,51162.32819,93.167195,7.479044,4.267408,34334.97,37109.3,0.001315831,,0,0,5,80
E01002465,Hillingdon 009A,797,34228.77975,54.926396,5.874928,5.097077,254.74,12980.22222,0.002812848,,5,0,0,72.5
E01002466,Hillingdon 010B,845,21591.72528,33.680749,3.799795,4.35595,43539.13,11795,0.003657706,,0,0,0,
E01002467,Hillingdon 009B,764,19378.36563,31.504155,3.100575,4.813967,1942.63,11608.14286,0.002158847,,0,0,0,72.5
E01002468,Hillingdon 010C,880,11946.0334,14.511287,2.310443,5.004333,2929.9,8141.923077,0.003508092,,0,0,0,
E01002469,Hillingdon 010D,863,46937.01929,64.986819,9.249032,4.277489,43539.13,6362.5,0.002276771,,0,0,0,57
E01002470,Hillingdon 007D,878,46937.01929,64.986819,9.249032,3.783987,713.16,12106.5,0.00264613,,19,2,2,72.5
E01002471,Hillingdon 008E,809,23101.90279,28.212108,4.1955,1.714069,,9826,0.002576516,,0,0,1,
E01002472,Hillingdon 002A,817,32999.95287,51.343818,4.767862,5.858482,460192.51,12625.41667,0.001429348,,6,2,0,72.5
E01002473,Hillingdon 001A,764,44673.4187,90.701997,6.888051,2.07783,349415.84,11943.8,0.001516956,,0,0,0,80
E01002474,Hillingdon 002B,801,36539.04177,54.988777,5.655426,0.496452,572.41,15664.8125,0.001750181,,5,0,0,80
E01002475,Hillingdon 001B,737,20563.39788,37.595885,2.951435,5.418359,4120.77,14715.89474,0.001725143,,1,0,0,80
E01002477,Hillingdon 001D,642,34244.47129,44.832695,5.004367,2.19479,916.48,14927,0,,0,0,0,67.5
E01002478,Hillingdon 002C,784,19482.60486,28.170986,3.054851,2.217127,3068.87,10617,0.002492261,,6,0,1,67.5
E01002479,Hillingdon 004C,862,26092.21046,37.72411,4.491047,0,493.82,16793,0.003397666,,0,0,0,
E01002480,Hillingdon 004D,863,38531.80807,51.386916,6.458233,0,25716.06,5278,0.002719723,,0,0,0,
E01002481,Hillingdon 004E,837,23862.685,35.90692,4.455574,0,160.12,16793,0.001578585,,2,0,0,
E01002483,Hillingdon 002D,892,19768.09884,26.455605,3.428359,0,3490.48,18621.92593,0.001479601,,14,1,1,80
E01002484,Hillingdon 002E,710,32891.84437,46.224614,5.435407,0,,9401.692308,0.001750181,,0,0,0,80
E01002485,Hillingdon 002F,1002,29488.71356,44.305937,4.917039,0,25716.06,19779.97059,0.003098528,,5,1,0,80
E01002486,Hillingdon 028A,1188,68992.20865,155.517101,13.287075,3.918414,2273.39,32308.02,0.000692402,,1,1,0,72.5
E01002487,Hillingdon 028B,970,27763.08072,51.746549,5.145004,0.342798,,14262.6,0.001014147,,2,0,0,72.5
E01002488,Hillingdon 030B,897,68813.4205,129.924313,10.391773,0,58079.58,18973.85714,0.002582745,,0,0,1,72.5
E01002489,Hillingdon 030C,958,39714.60542,73.807569,6.08272,0,24379.28,12997.6,0.001014147,,3,1,0,72.5
E01002490,Hillingdon 030D,1178,68813.4205,129.924313,10.391773,0,58079.58,19575,0.002328521,,2,0,0,72.5
E01002491,Hillingdon 032D,838,30939.88534,55.095927,3.881463,0.820799,,68879.6,0.002942301,,0,0,0,72.5
E01002492,Hillingdon 030E,896,45582.73839,87.078946,6.227057,4.894798,553325.37,59696.5,0.001916836,,4,0,0,72.5
E01002493,Hillingdon 032E,961,22537.81912,40.489928,2.753747,0,306.67,59391,0.003534093,,0,0,0,72.5
E01002494,Hillingdon 009C,889,70918.87709,141.304501,23.043144,4.632328,75.11,51799.66667,0.001595465,,0,0,0,80
E01002495,Hillingdon 010E,1156,47093.9674,85.72314,19.816836,5.455472,523.41,12730.84,0.003256934,,0,0,0,72.5
E01002496,Hillingdon 033A,927,55856.43918,86.146919,10.515885,5.681135,64913.3,9177.95,0.00304744,,3,1,0,
E01002497,Hillingdon 033B,964,42791.45965,87.138692,20.159139,5.191905,3346.5,11612.37736,0.002714411,,11,3,1,
E01002498,Hillingdon 033C,703,24860.9985,38.82527,5.74284,5.379051,3346.5,9112,0.002315358,,0,1,1,
E01002499,Hillingdon 033D,952,71989.05948,143.750537,24.014701,5.089971,1718.4,29533.87755,0.00277178,,0,0,0,80
E01002501,Hillingdon 026B,866,13999.23542,21.272218,1.976576,5.826588,6688.12,3649,0.002477089,,0,0,0,57
E01002502,Hillingdon 026C,865,40310.64945,58.460274,5.504763,5.880505,,4374.125,0.002589938,,0,0,0,
E01002503,Hillingdon 027C,893,27583.96415,39.021959,3.582585,5.882772,745.79,4240.642857,0.002972362,,2,1,0,
E01002504,Hillingdon 027D,1332,26311.41403,37.188055,3.528187,2.019985,125.38,4397.619048,0.004103667,,0,0,1,67.5
E01002505,Hillingdon 026D,936,37924.3213,56.805274,6.826992,6.257845,361.01,30161.55172,0.002257608,,2,1,0,80
E01002506,Hillingdon 027E,1025,62979.77649,122.01435,12.059827,3.242428,166.82,3592.636364,0.002940296,,24,1,1,
E01002507,Hillingdon 027F,971,69270.26831,137.344582,14.600356,5.353138,745.79,22839.42857,0.001273037,,0,0,0,80
E01002508,Hillingdon 026E,1011,53192.71636,75.176171,7.650389,5.516162,6688.12,8266.473684,0.003448182,,0,0,4,67.5
E01002509,Hillingdon 017D,703,32098.65285,53.084166,4.641973,1.337402,131840.44,17274.71429,0.001525707,,0,0,0,67.5
E01002511,Hillingdon 017E,771,47607.08501,78.086935,6.982844,3.315189,361.68,24298.07143,0.001868791,,1,0,0,80
E01002513,Hillingdon 013D,669,48589.86192,89.62369,7.469233,1.024911,544.22,22764.48837,0.001172852,,2,0,0,80
E01002514,Hillingdon 015C,999,23093.87193,43.037718,4.78737,6.087866,,9201.571429,0.001690388,,10,0,0,67.5
E01002515,Hillingdon 015D,953,48511.91273,82.180023,8.233031,4.80697,941.84,7474.148148,0.001262557,,21,1,1,67.5
E01002516,Hillingdon 013E,782,40895.44949,67.697431,5.888309,2.275395,2381.52,17925.2,0.002008861,,0,0,0,67.5
E01002518,Hillingdon 022C,702,18987.34551,30.259964,3.257461,5.499923,37453.7,6555,0.00270032,,3,0,0,80
E01002523,Hillingdon 016D,880,17246.55483,26.246181,2.552168,5.910602,,11071.16667,0.001709252,,6,0,0,67.5
E01002525,Hillingdon 029B,844,49194.60852,87.804464,7.22975,5.254256,4244.99,8615.571429,0.003702304,,0,0,1,57
E01002526,Hillingdon 028C,1009,27738.02354,65.360258,6.738549,5.964451,13046.19,14262,0.00304069,,2,2,0,
E01002528,Hillingdon 028D,882,68944.38271,149.544341,13.674112,5.674718,1458.52,18791.375,0.003102597,,1,0,0,62.5
E01002529,Hillingdon 029C,1175,34884.69753,61.053394,7.192388,5.424449,36.96,11717.66667,0.001158393,,9,0,1,57
E01002530,Hillingdon 029D,868,43466.74787,79.483757,6.469893,5.877886,34094.28,27868.66667,0.003816103,,1,0,0,67.5
E01002532,Hillingdon 028E,1758,49640.51701,105.713159,11.786932,3.266275,93.98,13236,0.000947082,,0,0,0,72.5
E01002533,Hillingdon 005A,699,28689.01876,57.157681,5.607113,0,208.55,6187.857143,0.00036631,,0,0,0,80
E01002534,Hillingdon 005B,723,21872.75636,32.974338,4.903637,0,6969.19,,0.002238074,,0,0,0,62.5
E01002535,Hillingdon 007E,944,41251.12199,64.478493,8.004212,0.130415,18771.31,10849.71429,0.001382972,,23,5,0,72.5
E01002536,Hillingdon 009D,730,27222.67194,42.668569,4.548863,0,637.49,20300.04762,0.002625354,,0,0,0,
E01002537,Hillingdon 009E,928,23166.84407,41.350443,3.66811,0,172.3,27287,0,,6,1,0,
E01002538,Hillingdon 005C,793,17206.49859,33.232419,3.553564,0,2034.05,10447.2,0.001339781,,1,1,0,80
E01002539,Hillingdon 005D,813,29198.4129,44.834198,6.397314,0,2034.05,13178,0.002003264,,0,0,0,72.5
E01002540,Hillingdon 020C,896,22734.61567,32.565668,3.125838,5.697621,165.36,36737,0.00606754,,2,1,0,80
E01002541,Hillingdon 023A,1032,36455.63554,50.738782,4.857153,5.195687,127.69,36737,0.004966968,,0,0,0,80
E01002542,Hillingdon 020D,1017,18229.8764,26.181866,2.575364,6.143593,368.73,2202,0.0041797,,6,0,0,
E01002543,Hillingdon 020E,921,22734.61567,32.565668,3.125838,5.753521,225.59,18412,0.003266143,,0,0,0,80
E01002544,Hillingdon 023B,910,37934.42476,55.64884,6.569803,5.504317,71490.74,,0.002390423,,1,0,0,
E01002545,Hillingdon 023C,762,21310.84047,35.565864,4.279969,5.937602,8531.87,34296.61538,0.002748665,,1,0,0,80
E01002546,Hillingdon 023D,857,18828.14805,31.773202,3.936701,5.799074,8531.87,30213.81818,0.002547747,,0,0,0,72.5
E01002547,Hillingdon 023E,875,42556.37347,59.201721,7.468337,5.450751,,23786,0.002567581,,3,0,0,80
E01002548,Hillingdon 025A,856,67956.50158,145.734992,18.476299,3.253259,262.03,6299.538462,0.001889055,,1,0,0,72.5
E01002549,Hillingdon 025B,917,32570.06134,56.717687,9.149355,0,30384.67,11953.52083,0.003709931,,0,0,0,72.5
E01002550,Hillingdon 022E,916,29541.0203,56.112223,6.173335,3.922458,2185.81,16391,0.003943751,,0,0,0,62.5
E01002551,Hillingdon 025C,945,21899.35031,43.062286,3.635965,0,1858.97,12522.44444,0.002167378,,0,0,0,72.5
E01002552,Hillingdon 025D,856,36665.64598,71.566683,7.290074,4.734237,426.96,11990.57143,0.00402129,,2,0,1,72.5
E01002553,Hillingdon 025E,871,20750.12204,42.226095,4.643256,0.34363,335.63,10377.86957,0.003252384,,2,0,0,72.5
E01002555,Hounslow 022A,1002,74895.74366,195.736698,13.190764,0.708574,1230.27,1713.714286,0.000890051,,1,0,0,80
E01002556,Hounslow 022B,889,15039.60647,16.807763,6.794568,2.37567,,15386,0.001460901,,0,0,0,67.5
E01002557,Hounslow 023A,885,39792.48813,68.855801,4.097733,4.148506,2098.77,10240.45946,0.001616701,,0,0,0,80
E01002558,Hounslow 023B,1083,28217.63612,37.152159,8.789636,2.293469,,12339.33333,0.00219012,,12,0,1,67.5
E01002560,Hounslow 023D,846,27717.91042,38.416546,8.774862,2.591263,173068.97,4919,0.003296029,,0,1,0,67.5
E01002561,Hounslow 023E,718,30218.08011,43.993042,11.274237,5.674354,577.45,,0.002328327,,0,0,0,
E01002562,Hounslow 003A,698,61824.75067,108.681602,15.733152,6.251368,318.85,36803.04545,0.002363986,,2,0,0,80
E01002563,Hounslow 006A,767,48897.19406,87.209748,9.64923,6.221212,127290.21,28190,0.00281665,,0,0,0,72.5
E01002564,Hounslow 003B,929,46059.90852,82.516891,8.811512,6.521111,336.16,29431.08696,0.00525928,,1,0,0,80
E01002565,Hounslow 006B,1475,62866.83722,105.983565,14.354372,7.1247,2869.07,27630.77419,0.004091763,,5,1,0,80
E01002566,Hounslow 003C,1117,66677.40561,114.812736,12.47523,9.108608,1500.66,36799.67089,0.00294344,,3,1,1,80
E01002567,Hounslow 006C,829,36983.5691,60.091586,5.835146,6.025571,2740.06,7611,0.009242989,,5,0,1,72.5
E01002568,Hounslow 003D,1554,59168.98473,104.434895,11.115415,8.656966,226.44,21509.8,0.003321458,,1,1,6,72.5
E01002569,Hounslow 001A,918,59823.78329,85.334419,9.320259,6.413233,23974.31,36091.96078,0.005263392,,0,0,0,80
E01002570,Hounslow 001B,828,27257.85724,33.482302,4.387631,6.804394,23974.31,12325.79167,0.004833542,,22,1,2,72.5
E01002571,Hounslow 007A,675,57037.06563,75.677498,12.14156,7.169734,258.25,16840.6,0.004715427,,0,0,0,67.5
E01002572,Hounslow 007B,789,54274.68328,86.844196,7.877039,5.617371,19718.82,24556.33333,0.004199182,,2,0,1,80
E01002573,Hounslow 001C,821,48016.41005,52.766393,6.343641,7.121253,5754.59,10146.7,0.01294328,,0,0,6,62.5
E01002574,Hounslow 001D,796,41806.95151,47.974637,5.876405,7.406363,1192.22,12671.2,0.004647159,,1,0,0,80
E01002575,Hounslow 001E,842,44247.44918,62.603164,6.872804,7.312351,23974.31,40915.4375,0.005066674,,4,0,0,80
E01002576,Hounslow 008A,861,60069.92559,85.979423,10.102644,7.44487,361.2,18164.66667,0.003627032,,0,0,0,80
E01002577,Hounslow 007C,806,32565.92605,51.852118,4.932629,6.740044,1172.93,40776.64286,0.004733438,,4,1,1,80
E01002578,Hounslow 007D,747,39817.85688,66.756933,5.719878,6.471347,17691.09,7048.625,0.002417254,,0,1,0,72.5
